tradeDate,spotPrice,stockPrice,expirDate,dte,strike,delta,gamma,vega,theta,rho,callValue,callBidPrice,callAskPrice,callOpenInterest,callVolume,putValue,putBidPrice,putAskPrice,putOpenInterest,putVolume
2025-07-07,551.39,551.39,2026-01-16,194,519.78,0.718677364997564,0.0038184975984662,1.3575990002716931,-0.1142574587603186,1.7822547942183176,60.449031043056856,60.35,60.61,379,0,18.32680398195787,18.31,18.41,658,102
2021-10-04,352.39,352.39,2021-10-25,22,392.0,0.0161062419083304,0.0023133867882478,0.0353282444407542,-0.0166651778836139,0.0032097909079557,0.0995866623684268,0.09,0.11,3,1,39.6978876884392,39.57,39.9,0,0
2020-01-13,220.61,220.61,2020-02-21,40,166.0,0.9984868023717668,0.0002248949784884,0.0040022399521483,-0.0084866746829945,0.1767493461302097,54.898091477152775,54.75,55.15,2,0,0.0097987065791875,0.03,0.04,363,0
2023-10-02,360.08,360.08,2023-12-15,75,230.0,0.9972382186574716,0.000136916130876,0.012670695435336,-0.039015272725434,0.4591144788517811,132.7875745731328,132.7,133.08,39,0,0.16,0.18,0.19,31654,7
2024-02-27,437.56,437.56,2024-09-30,217,345.78,0.9166069827331812,0.001694352956785,0.5138992525447937,-0.0669062368381554,1.755693671594912,104.13121164560148,103.96,104.3,1,0,3.1972970958107374,3.14,3.26,141,0
2024-03-14,437.81,437.81,2024-11-15,247,460.0,0.4846362409740978,0.0058608705222503,1.4175626795373282,-0.0796331396924166,1.2706278109606275,24.030504131065488,23.9,24.14,15,0,33.91084147256927,33.71,34.09,106,1
2020-04-20,213.28,213.28,2020-12-18,243,290.0,0.0480194903993128,0.0026489399140795,0.1717596522980566,-0.0077106991587642,0.0609874349415542,0.7094258480359082,0.63,0.74,168,1,77.53444112879033,76.63,78.92,0,0
2022-10-20,268.77,268.77,2022-10-21,2,333.0,5.830678825022567e-31,1.006323356480014e-30,1e-05,-1.6771131200184708e-29,4.3258723913648994e-33,3.3710685962022352e-31,0.0,0.01,4783,1,64.2299999999999,64.14,64.32,0,6
2021-10-08,361.29,361.29,2021-11-05,29,347.5,0.7362213257676947,0.0139632445546976,0.3371973087893534,-0.1378039810375818,0.1905424810673865,17.851840149251604,17.81,17.9,9,0,4.063441281045904,4.05,4.09,119,60
2024-04-02,440.99,440.99,2026-12-18,991,479.78,0.6007336058758409,0.002520371327953,2.7567929529861788,-0.0524681166824586,5.385181540293853,65.97229162627,64.0,68.2,6,2,61.705548102115245,59.51,63.99,0,0
2025-08-29,570.49,570.49,2025-12-31,125,635.0,0.1498778956107666,0.0046495611265133,0.7502023170463926,-0.0553876320207388,0.2777847755067189,3.460561978400443,3.41,3.5,448,1,64.66293736539367,63.24,66.52,0,0
2022-12-19,269.12,269.12,2024-12-20,733,215.0,0.8051364298191023,0.0021670683248126,1.0310106384563014,-0.0352021473586675,2.635839945238345,83.97335219343337,82.89,85.09,2,0,15.13124945558218,14.74,15.54,145,1
2020-10-20,285.46,285.46,2021-01-15,88,109.0,1.0,-2.37513915625814e-17,1e-05,0.0,0.0,176.46000000000004,176.03,176.99,0,0,0.1198249592127935,0.04,0.12,86,0
2023-03-08,297.98,297.98,2023-06-16,101,355.0,0.0542735710384057,0.0036899040027696,0.1736811179575962,-0.0179785719446251,0.0424700590416161,0.6515008453499908,0.64,0.66,14163,32,57.02000000000007,56.89,57.24,56,0
2020-10-09,285.35,285.35,2020-12-31,84,190.0,0.9714180172078106,0.0010530667643009,0.0912498435045783,-0.0232207322091576,0.2156295063927537,96.02793539547469,95.87,96.19,52,0,0.7762483299200897,0.75,0.81,3172,4
2025-09-10,580.29,580.29,2025-10-03,24,595.0,0.2614691761744028,0.015653508457166,0.4810092333626456,-0.157663419956855,0.0935997618959424,3.1228521870076986,3.11,3.14,898,152,17.10907799458322,16.95,17.28,44,15
2025-05-19,520.78,520.78,2025-05-19,1,522.0,0.1843465952199609,0.1995738831913712,0.0157308129128417,-0.1350007253742608,0.0001313274232096,0.144787546620236,0.13,0.14,3156,163806,1.3413767402137395,1.32,1.36,937,68307
2020-01-06,215.22,215.22,2020-09-18,257,222.0,0.4551163685640499,0.0136000984930207,0.7096691800262974,-0.0249565536913328,0.6214544730923387,9.329727020694811,9.42,9.65,9,0,14.694380934576516,14.71,15.08,0,0
2020-08-04,269.54,269.54,2020-10-16,74,267.0,0.5506438261210209,0.0118151102702704,0.4775223484255166,-0.0888590463583992,0.2332923357699878,14.475613264475369,14.41,14.53,1072,2,12.336013679240278,12.32,12.35,911,4
2020-04-14,211.96,211.96,2020-12-18,249,281.0,0.0615042733372133,0.003283512853156,0.2025948596406931,-0.0089887033946307,0.0791941836030378,0.9272639418213754,0.81,0.94,1,0,70.12840869744424,69.87,70.55,0,0
2020-03-13,187.49,187.49,2020-03-13,1,223.0,1.9977581917025365e-25,5.334848112429972e-25,1.4618422905508945e-25,-6.578819515406054e-23,5.102321184923561e-29,7.456495740347401e-26,0.0,0.01,1224,3,35.55223995438279,35.17,35.77,635,71
2022-01-06,383.97,383.97,2022-09-16,254,325.0,0.7803866482937296,0.0029874422934819,0.9414061193448314,-0.0575673055864889,1.3570182162806226,72.6798752526395,72.33,73.03,4,1,13.7382000202044,13.63,13.85,1566,8
2024-04-04,436.23,436.23,2024-04-04,1,505.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.01,0,0,68.77638950664529,68.71,68.84,0,2
2020-05-22,229.39,229.39,2020-08-21,92,270.0,0.0455885680658565,0.0043977252656945,0.1043658254427186,-0.0113091821025931,0.0241304096082563,0.3976582156708491,0.38,0.4,713,4,41.367763469853735,41.18,41.65,0,0
2025-03-20,479.69,479.69,2025-04-17,29,370.0,0.9907137982987816,0.0003909626664236,0.0274022232950662,-0.0511134866567916,0.2797198526551557,110.71902836971977,108.84,111.99,57,1,0.19,0.22,0.23,71196,25
2022-05-25,291.18,291.18,2022-09-30,129,245.0,0.806204358835857,0.0040446943366421,0.4691047189374229,-0.0741614424497985,0.6282199105207499,54.40321502997239,54.23,54.55,23,26,7.817697374588359,7.76,7.85,577,2
2022-08-19,322.85,322.85,2022-09-07,20,318.0,0.6262356495902697,0.0215074897752964,0.2814101277179016,-0.186846536991053,0.1001500202166266,9.93125416463086,9.9,9.96,61,9,4.774705459950861,4.76,4.79,174,41
2024-01-10,408.07,408.07,2024-01-17,8,347.0,1.0,-1.8043601231614042e-14,1.000002367047954e-05,-0.0590985770471884,0.0665607676561415,61.48450735457102,61.31,61.62,0,0,0.0297433657386873,0.02,0.03,0,0
2020-10-06,275.1,275.1,2021-03-31,177,279.0,0.515901740772047,0.0064371863095088,0.7606305629972816,-0.0688121298285108,0.5102765750449184,22.80339725563952,22.67,22.93,115,12,27.246760190573948,27.09,27.39,29,0
2022-03-10,331.0625,331.0625,2022-04-08,30,250.0,0.9824715376916808,0.001171460350182,0.0390355111568161,-0.028377469194506,0.0636854927746629,81.31467830238194,81.13,81.52,0,0,0.5300611502654528,0.51,0.54,36,5
2021-05-05,329.48,329.48,2021-06-30,57,345.0,0.2759382790403372,0.0136506460622748,0.4233469041675392,-0.0718507475063944,0.1226649345794942,4.127085909762852,4.1,4.16,9752,15,20.02902860927329,19.94,20.11,886,2
2020-04-07,198.08,198.08,2022-12-16,984,325.0,0.0640238937172329,0.0020972797778217,0.4081539098325982,-0.0037157869293142,0.2884396672185895,1.4974532630359332,1.0,2.61,1081,0,127.50894505020491,125.0,130.0,11,0
2022-06-17,274.73,274.73,2023-06-16,365,175.0,0.91025498840023,0.0013827232366134,0.406096155406483,-0.0317408960857083,1.4106330995736929,108.82045499032114,107.36,110.42,53,1,5.025844644902078,4.85,5.18,469,14
2025-01-13,504.55,504.55,2027-01-15,733,540.0,0.5760640702640573,0.0025466165272873,2.74042724611901,-0.0659025751391584,4.548081545287743,64.01568692007031,62.28,65.74,65,0,62.76850755202426,61.11,64.17,159,1
2021-11-26,392.3802,392.3802,2022-06-17,204,475.0,0.1215873845980867,0.0033491487955348,0.589056802189036,-0.0300761372815797,0.2383973860638725,2.916415720739812,2.8,3.0,524,46,85.50901593298921,85.13,85.88,3,1
2023-02-23,297.26,297.26,2023-03-08,14,312.0,0.1116489161513061,0.0168717245691772,0.1109122769708331,-0.0865417801173647,0.011614300237523,0.5588356740101331,0.55,0.57,0,11,14.96822633137854,14.88,15.09,0,0
2020-11-06,295.18,295.18,2020-12-31,56,385.0,0.0042388675124768,0.0004204874829857,0.0147343722821493,-0.003314057250374,0.0017836878314289,0.08034637724588,0.08,0.1,115,0,90.33236002072576,89.7,90.74,0,0
2024-12-23,522.72,522.72,2024-12-31,9,379.0,0.999999999950507,1.1665003944305852e-11,1.0000399118327352e-05,-0.0563367379998962,0.0830703636311554,144.17150531368318,143.85,144.53,0,0,0.0196368787365449,0.01,0.02,285,0
2023-07-14,378.7,378.7,2023-07-14,1,334.0,0.999999999999946,-1.1091536795714773e-13,9.999981187559953e-06,-1.724862223061855,0.0004574160825676,44.78625402783268,44.74,44.84,61,32,0.0,0.0,0.01,1712,10
2023-07-14,378.7,378.7,2023-07-14,1,319.0,0.9999999999999636,-1.9342790512307049e-13,9.999980116933282e-06,-1.6473983507690606,0.0004368734436011,59.782380343947935,59.74,59.84,1,1,0.0,0.0,0.01,2,0
2024-02-21,424.38,424.38,2024-03-28,37,318.78,0.9991820695067212,3.903892729748371e-06,0.0002024824718131,-0.0379148146314442,0.3124422944219878,106.96640811467032,106.85,107.34,5,0,0.15788587137872,0.15,0.16,125,0
2022-06-22,280.8,280.8,2022-07-29,38,292.0,0.3747927093625224,0.0133386555817566,0.3439703084790098,-0.1509217670657192,0.0995998655748115,7.098531605862712,7.07,7.12,97,29,17.884835144351143,17.84,17.93,18,2
2022-07-06,289.52,289.52,2022-07-11,6,370.0,4.8427888043965407e-17,4.2072111118795915e-17,1.0000000000262396e-05,-3.487167100932785e-16,1.9168182821401466e-18,5.5215044263008744e-17,0.0,0.01,10,10,80.48000000000005,80.27,80.67,0,0
2022-05-20,286.67,286.67,2022-06-01,13,338.0,0.0018084025067849,0.0003562827130701,0.0028424715356339,-0.003890785742523,0.0001677994143358,0.0261108776044684,0.02,0.03,611,2,51.33000000000006,51.16,51.54,4,5
2022-05-10,300.55,300.55,2023-06-16,403,605.0,0.0055077886415626,0.0002025984338872,0.0463741973278991,-0.0015750492415199,0.0168237826174542,0.2299220311688514,0.14,0.29,247,9,304.45000000000005,303.55,305.18,2,3
2021-02-01,323.07,323.07,2021-06-30,150,312.0,0.6044749816030915,0.0060615193176437,0.7967512589811764,-0.0803297703791979,0.5809222238751707,30.972104023827363,30.85,31.09,35,0,20.47385965189989,20.41,20.53,147,0
2022-06-01,307.56,307.56,2022-06-15,15,225.0,0.9997622781252016,3.13904889820729e-05,0.000503464035013,-0.0053859024990704,0.0863083904901446,82.62473405961215,82.42,82.86,0,0,0.0477520731666083,0.04,0.05,25,10
2023-08-04,371.94,371.94,2023-09-29,57,316.0,0.919451120243433,0.0031440120732204,0.2202367096548333,-0.0934378097118388,0.4331522098427727,59.36417931539798,59.21,59.52,49,0,1.360724618621699,1.34,1.37,315,16
2025-06-26,545.88,545.88,2025-09-30,97,450.0,0.9170850343016912,0.0017887048840466,0.4232738486848832,-0.1101837551118231,1.043357315479259,104.064790766104,103.31,104.82,482,21,3.0041583064996,2.99,3.03,2831,255
2025-07-01,547.56,547.56,2025-07-01,1,410.0,1.0,1.3332119557396789e-12,1.000000107571358e-05,0.0,0.0,137.5599999999999,135.55,139.27,0,0,0.0,0.0,0.01,4,0
2024-02-29,438.89,438.89,2024-06-21,114,204.78,0.9995107808728998,2.11603840420374e-07,5.35337901744032e-05,-0.0277856459328673,0.6233279178981612,237.27577763942887,236.88,237.18,43,0,0.0591999293264036,0.05,0.06,2462,5
2023-08-14,369.93,369.93,2023-09-01,19,356.0,0.7982997582987864,0.0149138400261177,0.2319912693745735,-0.1955514967781132,0.1372211354355246,16.99174232566371,16.94,17.04,115,58,2.003986414007231,2.0,2.01,1100,537
2023-05-17,331.32,331.32,2023-05-30,14,320.0,0.86301905622053,0.0195956716428072,0.1345883422034921,-0.1295074845439725,0.0974098856524862,12.65019198747975,12.57,12.73,24,9,0.8090464804046738,0.81,0.82,268,5165
2024-12-10,520.07,520.07,2026-06-18,556,650.0,0.292929685763052,0.0028070638921956,2.203971786243242,-0.0541144604853986,2.009004910034029,16.046031801385627,15.82,16.25,149,1,129.92999999999998,129.12,130.68,0,0
2025-03-12,476.92,476.92,2026-09-18,556,510.0,0.5324951662011066,0.003148324263749,2.31802284643595,-0.0652613770331962,3.1389673634647086,49.46760162629601,48.81,49.84,129,4,58.63387602133922,56.76,60.33,309,0
2024-04-05,440.44,440.44,2024-06-21,78,265.0,0.9995709623313308,2.164419470895413e-05,0.0032896883473874,-0.0405776796385046,0.552174878915416,178.5388441872177,178.55,179.0,4,0,0.14,0.14,0.15,281,0
2023-04-26,311.78,311.78,2023-05-01,6,333.0,0.002533410918555,0.0010767912524026,0.0027747886227101,-0.0057971578379838,0.0001076555107111,0.0261761860279755,0.02,0.03,387,45,21.219999999999946,21.15,21.34,0,0
2024-11-07,513.99,513.99,2025-06-30,236,486.0,0.717027395350239,0.0038745313594202,1.3762237362185186,-0.0988095327038526,1.9999317253494089,57.67258319619166,57.3,58.03,422,1,16.86715589278372,16.71,17.04,14,0
2020-09-10,272.91,272.91,2021-03-31,203,225.0,0.7894944276106438,0.0037326932927899,0.5900863458333968,-0.0522463793287341,0.6766608709710116,58.07850787966073,57.82,58.33,37,0,11.065291953867863,10.92,11.21,240,1
2024-04-03,442.01,442.01,2025-06-20,444,559.78,0.2149319248551697,0.0033867616236885,1.3624304685938435,-0.0408391147847046,1.0350644272878702,9.275109041140364,9.11,9.41,913,3,117.76999999999998,116.56,119.03,0,0
2022-10-03,274.12,274.12,2022-10-12,10,234.0,0.9860796880893398,0.0017475446302107,0.0154592806507219,-0.0538796928040157,0.0567614902635702,40.36979805533465,40.31,40.43,3,3,0.1163134219056436,0.11,0.12,3,4
2022-02-18,342.608,342.608,2022-06-17,120,318.0,0.6930611518702758,0.0057325921960697,0.6765116945359207,-0.0906449816117422,0.5822144328865165,38.181474915058594,38.1,38.27,101,12,13.543048845618996,13.49,13.61,135613,70
2025-01-14,503.06,503.06,2025-01-31,18,517.0,0.3011547575792683,0.015215286817676,0.3899871639572236,-0.2584314106793968,0.0685955043107801,4.110195489023961,4.09,4.13,1290,179,17.003960340156645,16.75,17.26,423,116
2024-08-29,471.73,471.73,2025-12-19,478,294.78,0.9364470168668068,0.0006444211445654,0.6251615387759905,-0.0426649601005662,3.234000699081782,193.95397707098772,191.94,196.0,3,0,4.212945947848209,3.51,5.0,1787,0
2024-11-22,505.07,505.07,2026-01-16,421,720.0,0.0584071067870868,0.0012684464904254,0.6431502311081829,-0.0162890665525425,0.3144780250823339,1.7826798709826388,1.35,2.18,332,0,214.93000000000015,213.12,216.85,0,0
2021-12-13,393.92,393.92,2022-06-17,187,220.0,0.972214406911923,0.0005023978576849,0.1734295176891632,-0.0205389741977248,0.5842546328916364,174.89738288507613,174.43,175.36,446,3,1.5746793519129565,1.53,1.61,7103,1
2025-08-26,571.59,571.59,2025-09-19,25,305.0,0.9999999999993192,8.74643865171837e-14,1.0000009312605318e-05,-5.244184849312192e-12,0.2000006984183756,267.54543681172026,266.13,269.48,26,11,0.0295690962524091,0.01,0.03,1226,0
2021-07-19,352.77,352.77,2021-07-30,12,460.0,1.0511771343608377e-15,6.419131004752191e-16,1.0000000004014088e-05,-4.551805734963078e-15,1.1134036980728274e-16,1.7019554112555386e-15,0.0,0.01,0,0,107.23000000000008,107.12,107.34,5,0
2025-04-16,441.0,441.0,2025-04-30,15,335.0,0.9886109531649844,0.0005354011386509,0.0289033982881553,-0.0934434097817655,0.126376267401416,106.7245231189691,104.91,108.31,7,0,0.2879581428210577,0.28,0.33,871,5
2020-09-03,286.51,286.51,2020-10-16,44,299.0,0.3816496512335574,0.0109680440861769,0.3751109823812022,-0.1516609976529648,0.1076893412073751,9.013177663483948,8.98,9.04,612,224,21.92466596288933,21.79,22.11,1927,1146
2020-07-10,263.67,263.67,2020-09-18,71,230.0,0.8251856755035931,0.0061395280232622,0.2999306427265101,-0.0771670413466351,0.2869486970277656,37.91545676950204,38.01,38.26,23920,21,4.282919763334597,4.48,4.53,29955,9235
2024-12-06,526.29,526.29,2025-01-17,43,450.0,0.9580087707326836,0.001733873519875,0.1534156634432903,-0.1066530191923282,0.488721400897299,79.2990270531453,79.11,79.53,10357,33,0.64,0.64,0.65,30436,336
2021-10-29,385.1,385.1,2021-11-10,13,324.0,0.9995753620848632,7.275308779065353e-05,0.0011084688168013,-0.0013167381274462,0.1069056774660711,61.10315115593696,61.03,61.23,0,0,0.0645632461535333,0.05,0.07,14,5
2020-10-02,275.51,275.51,2020-10-02,1,269.0,1.0,1.7385837652449798e-13,9.999999725014278e-06,0.0,0.0,6.509999999999991,6.36,6.57,5127,204,6.2043231074699365e-06,0.0,0.01,7695,5214
2025-08-29,570.49,570.49,2025-12-31,125,561.0,0.6242378011754457,0.0060947323363258,1.2601958293108948,-0.1267238513424172,1.0965441719907405,34.31680438936701,34.2,34.43,294,17,18.471461547928183,18.42,18.52,36,1
2022-02-16,356.34,356.34,2022-06-30,135,265.0,0.921705806808636,0.0018182632086128,0.2961065854171508,-0.0422569586856209,0.6014844946620879,94.56114402963536,94.4,94.73,22,22,3.408187217614705,3.37,3.45,455,146
2024-12-17,535.77,535.77,2024-12-18,2,521.0,0.9743304714931124,0.0076961854996662,0.0165081891424229,-0.2511601803991079,0.0140295343358391,14.86924636491788,14.6,15.04,240,24,0.0742571919000818,0.07,0.08,1058,1428
2022-04-07,355.715,355.715,2022-04-18,12,357.0,0.469360543694837,0.030074044123423,0.2468976393959552,-0.2418573570778518,0.0489427602453341,4.805039943157543,4.79,4.83,153,133,6.073420892441256,6.05,6.1,419,146
2024-01-04,397.28,397.28,2024-03-28,85,304.78,0.9734322056643124,0.0010020171556564,0.1043495502209102,-0.0562739986634172,0.6682425053347145,96.39736638582998,96.26,96.53,10,0,0.5843096545275288,0.56,0.6,255,6
2022-09-01,297.59,297.59,2022-09-30,30,302.0,0.4483983479207844,0.0154114440540093,0.3328086227861451,-0.1750384752106095,0.0907483502192498,8.16649952014131,8.14,8.19,2113,416,12.589786156900164,12.56,12.62,4147,265
2023-05-22,337.65,337.65,2023-08-18,89,235.0,0.977697457728182,0.0007638054243577,0.0887823962649524,-0.0444384023469188,0.5414135061121089,105.57845425232422,105.43,105.74,2,0,0.5401971786081333,0.53,0.56,6136,16
2024-04-15,430.99,430.99,2024-05-03,19,385.0,0.9750725837284842,0.00224693949739,0.0591678477710345,-0.1082301040703558,0.183934993877625,47.78999665172715,47.54,47.92,9,4,0.5849486044499086,0.57,0.59,227,8
2025-04-11,454.25,454.25,2025-04-17,7,497.0,0.0232437386077279,0.0027280107419283,0.03119941986696,-0.0939748659841551,0.0017098108820737,0.2091105121608522,0.2,0.22,1762,299,42.76446273991984,40.82,44.03,0,0
2022-01-18,370.56,370.56,2022-04-14,87,420.0,0.106127780212671,0.0050781256295813,0.346050268360438,-0.0382125658927588,0.0840295261382512,1.7688981960045222,1.74,1.81,683,588,51.53070940389123,51.17,51.91,2,1
2023-05-11,326.18,326.18,2023-05-11,1,360.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.01,0,0,33.82969676112369,33.73,33.92,0,0
2020-04-06,195.18,195.18,2020-05-01,26,183.0,0.727388159584957,0.0145643292614841,0.1699220364999654,-0.1506596380697381,0.073034987695047,16.200255553649214,16.13,16.34,159,9,4.090992639575891,4.09,4.16,72,56
2022-02-14,347.1101,347.1101,2022-02-25,12,325.0,0.8267370365337073,0.0102167696416538,0.1488807297175617,-0.2898268360020747,0.0628765309220234,24.32381220034162,24.24,24.4,21,5,2.277804064802081,2.25,2.3,3951,1603
2023-03-28,306.26,306.26,2023-12-29,277,267.0,0.7784742999185037,0.0037028314794741,0.7743852505200391,-0.0620268413315419,1.3597591029079257,58.49622831271076,58.3,58.69,4,0,11.465783267239043,11.38,11.55,3,0
2021-04-20,336.67,336.67,2021-09-17,151,109.0,0.9999999999999988,7.287575203266182e-18,1.0000001013529e-05,0.0,0.0,227.66999999999985,227.48,227.85,0,0,0.13981881329665,0.12,0.14,1,0
2024-11-15,495.68,495.68,2026-06-18,581,204.78,0.9800396532038932,0.0001339839015212,0.2047245416393831,-0.0239294924574341,2.8987718654730013,303.2850265914896,302.32,306.0,13,0,1.2434831895309113,0.71,1.78,266,0
2023-11-22,390.18,390.18,2023-12-29,38,350.0,0.9339053093460412,0.0042420820176899,0.1525700205907611,-0.0826894883733928,0.3265469959006532,42.065163920809454,41.93,42.17,1576,38,0.6351422879294573,0.63,0.64,6286,1564
2024-07-19,475.23,475.23,2026-12-18,883,390.0,0.8157169890988196,0.0013639216200519,1.8242518739995328,-0.0512964304124546,5.994402736496652,140.03321171891164,138.12,141.98,36,0,21.8913338968442,20.67,23.12,233,10
2025-04-14,460.07,460.07,2025-04-15,2,395.0,0.9999949293251136,1.4242486299346932e-06,1.5260139498507668e-05,-1.759835257556216e-05,0.0109247521257768,65.15366301791647,63.34,66.96,0,3,0.027987432282764,0.02,0.03,486,405
2021-07-14,363.65,363.65,2021-12-17,157,218.0,0.9829259994726988,0.0004803263372845,0.1021302474292219,-0.011503807404462,0.4237070701644117,146.3994113079074,146.23,146.57,798,0,1.0184510423845916,1.0,1.03,589,0
2024-04-16,432.13,432.13,2024-06-21,67,379.78,0.909392185816691,0.0034739977207377,0.3141761026235498,-0.1120508141223394,0.6050314538218166,58.5625859431283,58.44,58.75,14409,0,2.2546303795813043,2.25,2.28,33972,40
2022-11-29,280.23,280.23,2022-12-14,16,215.0,0.9996994543787612,4.284424673768035e-05,0.00064031882004,-0.0239664817875112,0.0882342907652868,65.5812750517989,65.45,65.75,2,0,0.0261884051009056,0.02,0.03,185,0
2021-10-06,358.67,358.67,2021-10-25,20,410.0,0.0004135554488432,0.0001028693122036,0.0012038351020785,-0.0005611687600279,7.644094691605401e-05,0.0367545239941123,0.01,0.04,1,0,51.33003624805289,51.22,51.49,0,0
2021-01-06,308.03,308.03,2021-09-17,255,343.0,0.3164045188932124,0.0060831993498454,0.9224810476616488,-0.0406776779099339,0.5580658790435747,10.866833221358986,10.49,11.28,4,0,46.15901044274027,45.31,47.02,0,0
2023-12-06,385.44,385.44,2024-01-05,31,249.0,0.9986183616165856,1.2011024013076924e-09,1.0049523058506548e-05,-0.0240782180078216,0.2036852383037057,137.1653581304634,136.93,137.16,0,0,0.0197814614186715,0.01,0.02,0,0
2020-03-09,196.74,196.74,2020-12-18,285,210.0,0.4414190969752662,0.0078375168160922,0.6825161693317777,-0.0336437196407967,0.5018765565746386,14.428924977962057,14.08,14.64,354,10,28.516294567035583,28.01,28.87,5673,11
2020-08-04,269.54,269.54,2021-12-17,501,300.0,0.3939583068828173,0.0051315875936793,1.2222364323598247,-0.0277128537002102,1.082588524665889,18.04894366430772,16.8,19.41,17,0,49.52998574168739,47.83,51.28,7,0
2022-04-05,360.75,360.75,2023-03-31,361,336.0,0.6694195991696343,0.0036049226885058,1.2917875762595086,-0.0569415884449813,1.8441052762972427,54.39562177618448,52.21,56.52,0,0,25.30722122179652,23.19,27.42,0,7
2022-05-26,299.89,299.89,2022-12-16,205,610.0,5.1087663400068366e-05,3.857586277612042e-06,0.0005115552272382,-2.786771736938389e-05,8.216286532923668e-05,0.0384764832296435,0.01,0.04,285,5,310.1099999999999,310.03,310.46,0,1
2020-11-04,286.64,286.64,2020-12-11,38,205.0,0.986802560244128,0.0007524305129505,0.030345767652883,-0.021738691739826,0.2037618376097977,81.90152622103606,81.12,82.87,0,0,0.3632166699842578,0.35,0.4,0,0
2022-03-16,337.83,337.83,2024-01-19,675,350.0,0.5545042865958231,0.0032882042943948,1.784822191252462,-0.039671661959727,2.616397067316325,44.7587494611242,44.29,45.29,742,12,48.94624079039905,48.48,49.48,3939,1
2020-05-12,223.46,223.46,2020-07-17,67,207.0,0.7241595853779657,0.0105494516142117,0.31438550134924,-0.0771307171914969,0.2024988416408127,21.98169087047801,21.97,22.15,1434,0,5.90812989681626,5.98,6.02,443,9
2021-08-25,375.01,375.01,2021-09-30,37,235.0,1.0,-1.9241387454711828e-16,9.999998983880897e-06,-3.926761334918365e-14,0.0,140.01,139.76,140.32,33,0,0.089886851666372,0.07,0.09,239,0
2022-03-18,351.15,351.15,2022-04-01,15,240.0,1.0,7.312577498194904e-16,9.999999676809049e-06,-1.0093100863231623e-13,0.0,111.14999999999988,110.91,111.36,0,0,0.0397557312565257,0.03,0.04,119,10
2020-10-06,275.1,275.1,2020-11-20,46,259.0,0.6961179406765573,0.0094542345503667,0.3380908103468393,-0.1438503777729335,0.1813402396688657,23.951587298329024,23.85,24.04,416,9,7.89492192785877,7.87,7.92,1106,117
2023-06-08,353.03,353.03,2023-06-15,8,356.0,0.3942823480921226,0.0427670879881068,0.1871969819797306,-0.2723516746315857,0.0262535452366288,2.551851661483936,2.55,2.56,1359,361,5.144648660270589,5.1,5.2,1291,43
2024-12-04,523.24,523.24,2024-12-09,6,517.0,0.7920338779913071,0.0346891279742577,0.1772394962602998,-0.2993212935258634,0.055835681769888,7.554088274069601,7.5,7.6,1952,557,0.9257895754460044,0.92,0.93,481,2056
2021-09-22,370.2,370.2,2021-11-19,59,450.0,0.0008751776046907,0.0001286474632261,0.0043875866238855,-0.0005891365403051,0.000506527964076,0.0409560122694398,0.03,0.05,140,4,79.80000000000015,79.67,79.97,8,0
2023-10-10,369.01,369.01,2025-12-19,802,235.0,0.9121593932266538,0.0008501958403329,0.8128244124837761,-0.0330173987661778,3.8751445894147496,160.08753855603217,158.34,162.0,2,0,6.649101742134464,5.33,7.96,61,0
2020-03-10,202.42,202.42,2020-05-15,67,184.0,0.7135801019030477,0.0084145363202791,0.2951085077177247,-0.1006609522517854,0.1749160447562085,26.12786980133399,25.82,26.29,0,1,8.12687811321948,7.98,8.14,0,11
2023-03-16,306.82,306.82,2023-03-28,13,284.0,0.8978108619417566,0.009651894627012,0.0968765430226889,-0.1297882665700424,0.0520862915182053,23.45138563452916,23.34,23.57,2,0,0.8350291849469357,0.83,0.85,41,0
2025-05-19,520.78,520.78,2025-05-27,9,565.0,0.0008979805800511,0.0002246241066817,0.002393260101739,-0.0026101892398203,0.0001018874020587,0.0269984542674914,0.02,0.03,41,7,44.22000000000003,42.98,46.03,0,0
2024-11-26,508.83,508.83,2025-01-17,53,309.78,0.9986874937239664,4.9155112529495135e-11,1.0005233080819183e-05,-0.0370122975886824,0.4376939909669325,200.9853674202418,200.96,201.47,1222,0,0.1297719936497878,0.11,0.13,4260,0
2022-02-02,368.49,368.49,2022-05-20,108,210.0,0.9921934935225336,0.0002942844514687,0.0383932479788978,-0.0075456758463086,0.1840259768631892,158.6335399682706,158.47,159.18,0,0,0.5435124969616479,0.53,0.58,4,4
2022-08-15,333.27,333.27,2022-08-24,10,230.0,0.9998835068513832,3.9250381462395046e-14,1.0000002301898878e-05,-0.009692258503896,0.0567423485784776,103.35735643510466,103.23,103.48,0,0,2.4352411108772533e-13,0.0,0.01,17,0
2023-05-24,331.76,331.76,2023-06-23,31,324.0,0.6819742209657804,0.0180823235138584,0.3450311342823758,-0.1376301205009631,0.1754361851022139,13.2034496719716,13.12,13.29,401,2,4.555502059460285,4.54,4.57,1678,14
2022-12-09,282.92,282.92,2023-09-29,295,190.0,0.9192928472463804,0.0014708688880862,0.3688043644981471,-0.03913876353906,1.2705405185867844,102.35022254649904,101.74,102.96,1,0,4.049212605327504,3.98,4.09,40,0
